,TSS,TCS,TPF,Market,Exp,Min Price Rate,RP uncertainty,Markets,Commitment
0,2689936524.3600793,2687005791.3690715,2689936524.36008,PAHO,116,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2264076281.2006807,2262056473.213044,2264076281.2006803,AU,116,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2689936524.3600793,2685712479.5719304,2689936524.36008,PAHO,116,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6136459076.035019,6129770572.300634,6136459076.035019,Gavi,116,2,0.1,AU-PAHO-Gavi-Y,0.0
0,10553897623.184042,10548757806.264128,10553897623.184042,PAHO,116,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6136459076.035019,6127681453.038339,6136459076.035019,Gavi,116,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1208739500.5764804,1207423136.7087102,1208739500.5764802,AU,116,2,0.1,PAHO-Gavi-AU-Y,1.0
0,10553897623.184042,10548757806.264128,10553897623.184042,PAHO,116,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1208739500.5764804,1206841979.1082954,1208739500.5764802,AU,116,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6136459076.035019,6129770572.300634,6136459076.035019,Gavi,116,2,0.1,PAHO-AU-Gavi-Y,0.0
0,9984267193.990244,9974868753.83496,9984267193.990242,Gavi,116,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2689936524.3600793,2686090019.2376575,2689936524.36008,PAHO,116,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1208739500.5764804,1207423136.7087102,1208739500.5764802,AU,116,2,0.1,Gavi-PAHO-AU-Y,1.0
0,9984267193.990244,9974868753.83496,9984267193.990242,Gavi,116,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1208739500.5764804,1207300850.1894102,1208739500.5764802,AU,116,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2689936524.3600793,2687005791.3690715,2689936524.36008,PAHO,116,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2264076281.2006807,2262056473.213044,2264076281.20068,AU,116,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6136459076.035019,6129149755.14286,6136459076.035019,Gavi,116,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2689936524.3600793,2687005791.3690715,2689936524.36008,PAHO,116,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2264076281.2006807,2262056473.213044,2264076281.20068,AU,116,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2689936524.3600793,2685712479.5719304,2689936524.36008,PAHO,116,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6136459076.035019,6129770572.300634,6136459076.035019,Gavi,116,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2387226454.179869,2382690860.3996468,2387226454.179869,PAHO,117,0,0.1,PAHO-Gavi,0.0
0,5472644966.383646,5466741486.71816,5472644966.383646,Gavi,117,0,0.1,PAHO-Gavi,0.0
0,5472644966.383646,5466187826.724317,5472644966.383646,Gavi,117,0,0.1,Gavi-PAHO,0.0
0,2387226454.179869,2384651346.6587577,2387226454.179869,PAHO,117,0,0.1,Gavi-PAHO,0.0
0,2837228579.4025493,2831838053.1479506,2837228579.4025493,PAHO,117,0,0.1,PAHO-Gavi-AU-N,0.0
0,6263944028.080001,6254958040.592391,6263944028.080001,Gavi,117,0,0.1,PAHO-Gavi-AU-N,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,0,0.1,PAHO-Gavi-AU-N,0.0
0,2837228579.4025493,2831838053.1479506,2837228579.4025493,PAHO,117,0,0.1,PAHO-AU-Gavi-N,0.0
0,1269843976.9032323,1267863674.415245,1269843976.9032323,AU,117,0,0.1,PAHO-AU-Gavi-N,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,0,0.1,PAHO-AU-Gavi-N,0.0
0,6263944028.080001,6254356381.767273,6263944028.080001,Gavi,117,0,0.1,Gavi-PAHO-AU-N,0.0
0,2837228579.4025493,2833100410.633884,2837228579.4025493,PAHO,117,0,0.1,Gavi-PAHO-AU-N,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,0,0.1,Gavi-PAHO-AU-N,0.0
0,6263944028.080001,6254356381.767273,6263944028.080001,Gavi,117,0,0.1,Gavi-AU-PAHO-N,0.0
0,1269843976.9032323,1268293892.6272824,1269843976.9032323,AU,117,0,0.1,Gavi-AU-PAHO-N,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,0,0.1,Gavi-AU-PAHO-N,0.0
0,1269843976.9032323,1267735206.0397618,1269843976.9032323,AU,117,0,0.1,AU-Gavi-PAHO-N,0.0
0,6263944028.080001,6256381031.092768,6263944028.080001,Gavi,117,0,0.1,AU-Gavi-PAHO-N,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,0,0.1,AU-Gavi-PAHO-N,0.0
0,1269843976.9032323,1267735206.0397618,1269843976.9032323,AU,117,0,0.1,AU-PAHO-Gavi-N,0.0
0,2837228579.4025493,2832803969.941936,2837228579.4025493,PAHO,117,0,0.1,AU-PAHO-Gavi-N,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,0,0.1,AU-PAHO-Gavi-N,0.0
0,13518183598.954334,13512793072.699734,13518183598.954334,PAHO,117,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6263944028.080001,6254958040.592391,6263944028.080001,Gavi,117,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,1,0.1,PAHO-Gavi-AU-Y,0.0
0,13518183598.954334,13512793072.699734,13518183598.954334,PAHO,117,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1269843976.9032323,1267863674.415245,1269843976.9032323,AU,117,1,0.1,PAHO-AU-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11319757521.565075,11310169875.252346,11319757521.565075,Gavi,117,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2837228579.4025493,2833100410.633884,2837228579.4025493,PAHO,117,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,1,0.1,Gavi-PAHO-AU-Y,0.0
0,11319757521.565075,11310169875.252346,11319757521.565075,Gavi,117,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1269843976.9032323,1268293892.6272824,1269843976.9032323,AU,117,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2649873302.642399,2647764531.778927,2649873302.642399,AU,117,1,0.1,AU-Gavi-PAHO-Y,0.0
0,6263944028.080001,6256381031.092768,6263944028.080001,Gavi,117,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2649873302.642399,2647764531.778927,2649873302.642399,AU,117,1,0.1,AU-PAHO-Gavi-Y,0.0
0,2837228579.4025493,2832803969.941936,2837228579.4025493,PAHO,117,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,1,0.1,AU-PAHO-Gavi-Y,0.0
0,13518183598.954334,13512793072.699734,13518183598.954334,PAHO,117,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6263944028.080001,6254958040.592391,6263944028.080001,Gavi,117,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,1,0.1,PAHO-Gavi-AU-Y,1.0
0,13518183598.954334,13512793072.699734,13518183598.954334,PAHO,117,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1269843976.9032323,1267863674.415245,1269843976.9032323,AU,117,1,0.1,PAHO-AU-Gavi-Y,1.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11319757521.565075,11310169875.252346,11319757521.565075,Gavi,117,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2837228579.4025493,2833100410.633884,2837228579.4025493,PAHO,117,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,1,0.1,Gavi-PAHO-AU-Y,1.0
0,11319757521.565075,11310169875.252346,11319757521.565075,Gavi,117,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1269843976.9032323,1268293892.6272824,1269843976.9032323,AU,117,1,0.1,Gavi-AU-PAHO-Y,1.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2649873302.642399,2647764531.778927,2649873302.642399,AU,117,1,0.1,AU-Gavi-PAHO-Y,1.0
0,6263944028.080001,6256381031.092768,6263944028.080001,Gavi,117,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2649873302.642399,2647764531.778927,2649873302.642399,AU,117,1,0.1,AU-PAHO-Gavi-Y,1.0
0,2837228579.4025493,2832803969.941936,2837228579.4025493,PAHO,117,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,1,0.1,AU-PAHO-Gavi-Y,0.0
0,11011952591.991959,11006562065.73736,11011952591.991957,PAHO,117,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6263944028.080001,6254958040.592391,6263944028.080001,Gavi,117,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,2,0.1,PAHO-Gavi-AU-Y,0.0
0,11011952591.991959,11006562065.73736,11011952591.991957,PAHO,117,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1269843976.9032323,1267863674.415245,1269843976.9032323,AU,117,2,0.1,PAHO-AU-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10130597640.469799,10121009994.15707,10130597640.469799,Gavi,117,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2837228579.4025493,2833100410.633884,2837228579.4025493,PAHO,117,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1269843976.9032323,1268422361.0027394,1269843976.9032323,AU,117,2,0.1,Gavi-PAHO-AU-Y,0.0
0,10130597640.469799,10121009994.15707,10130597640.469799,Gavi,117,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1269843976.9032323,1268293892.6272824,1269843976.9032323,AU,117,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2325962662.9035673,2323853892.040096,2325962662.9035673,AU,117,2,0.1,AU-Gavi-PAHO-Y,0.0
0,6263944028.080001,6256381031.092768,6263944028.080001,Gavi,117,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2325962662.9035673,2323853892.040096,2325962662.9035673,AU,117,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2837228579.4025493,2832803969.941936,2837228579.4025493,PAHO,117,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,2,0.1,AU-PAHO-Gavi-Y,0.0
0,11011952591.991959,11006562065.73736,11011952591.991957,PAHO,117,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6263944028.080001,6254958040.592391,6263944028.080001,Gavi,117,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1269843976.9032323,1268422361.0027397,1269843976.9032323,AU,117,2,0.1,PAHO-Gavi-AU-Y,1.0
0,11011952591.991959,11006562065.73736,11011952591.991957,PAHO,117,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1269843976.9032323,1267863674.4152453,1269843976.9032323,AU,117,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10130597640.469799,10121009994.15707,10130597640.469799,Gavi,117,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2837228579.4025493,2833100410.633884,2837228579.4025493,PAHO,117,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1269843976.9032323,1268422361.0027397,1269843976.9032323,AU,117,2,0.1,Gavi-PAHO-AU-Y,1.0
0,10130597640.469799,10121009994.15707,10130597640.469799,Gavi,117,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1269843976.9032323,1268293892.6272826,1269843976.9032323,AU,117,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2325962662.9035673,2323853892.0400953,2325962662.9035673,AU,117,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6263944028.080001,6256381031.092768,6263944028.080001,Gavi,117,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2837228579.4025493,2834066327.4278083,2837228579.4025493,PAHO,117,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2325962662.9035673,2323853892.0400953,2325962662.9035673,AU,117,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2837228579.4025493,2832803969.941936,2837228579.4025493,PAHO,117,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6263944028.080001,6256982689.917106,6263944028.080001,Gavi,117,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2391320613.239124,2386777194.243541,2391320613.239123,PAHO,118,0,0.1,PAHO-Gavi,0.0
0,5559605358.823148,5553607710.688955,5559605358.82315,Gavi,118,0,0.1,PAHO-Gavi,0.0
0,5559605358.823148,5553045253.031332,5559605358.82315,Gavi,118,0,0.1,Gavi-PAHO,0.0
0,2391320613.239124,2388741042.790535,2391320613.239123,PAHO,118,0,0.1,Gavi-PAHO,0.0
0,2744876291.6791735,2739660986.6516914,2744876291.6791735,PAHO,118,0,0.1,PAHO-Gavi-AU-N,0.0
0,6671592689.984611,6662124893.928342,6671592689.984611,Gavi,118,0,0.1,PAHO-Gavi-AU-N,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,0,0.1,PAHO-Gavi-AU-N,0.0
0,2744876291.6791735,2739660986.6516914,2744876291.6791735,PAHO,118,0,0.1,PAHO-AU-Gavi-N,0.0
0,1247713268.1800902,1245767416.697396,1247713268.1800897,AU,118,0,0.1,PAHO-AU-Gavi-N,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,0,0.1,PAHO-AU-Gavi-N,0.0
0,6671592689.984611,6661449938.035838,6671592689.984611,Gavi,118,0,0.1,Gavi-PAHO-AU-N,0.0
0,2744876291.6791735,2740980713.2912397,2744876291.6791735,PAHO,118,0,0.1,Gavi-PAHO-AU-N,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,0,0.1,Gavi-PAHO-AU-N,0.0
0,6671592689.984611,6661449938.035838,6671592689.984611,Gavi,118,0,0.1,Gavi-AU-PAHO-N,0.0
0,1247713268.1800902,1246241083.3029943,1247713268.1800897,AU,118,0,0.1,Gavi-AU-PAHO-N,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,0,0.1,Gavi-AU-PAHO-N,0.0
0,1247713268.1800902,1245641187.2553935,1247713268.1800897,AU,118,0,0.1,AU-Gavi-PAHO-N,0.0
0,6671592689.984611,6663721240.203261,6671592689.984611,Gavi,118,0,0.1,AU-Gavi-PAHO-N,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,0,0.1,AU-Gavi-PAHO-N,0.0
0,1247713268.1800902,1245641187.2553935,1247713268.1800897,AU,118,0,0.1,AU-PAHO-Gavi-N,0.0
0,2744876291.6791735,2740595462.6846786,2744876291.6791735,PAHO,118,0,0.1,AU-PAHO-Gavi-N,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,0,0.1,AU-PAHO-Gavi-N,0.0
0,13221533036.327065,13216317731.29958,13221533036.327065,PAHO,118,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6671592689.984611,6662124893.928342,6671592689.984611,Gavi,118,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,1,0.1,PAHO-Gavi-AU-Y,0.0
0,13221533036.327065,13216317731.29958,13221533036.327065,PAHO,118,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1247713268.1800902,1245767416.697396,1247713268.1800897,AU,118,1,0.1,PAHO-AU-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11709413218.003197,11699270466.05442,11709413218.003193,Gavi,118,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2744876291.6791735,2740980713.2912397,2744876291.6791735,PAHO,118,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,1,0.1,Gavi-PAHO-AU-Y,0.0
0,11709413218.003197,11699270466.05442,11709413218.003193,Gavi,118,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1247713268.1800902,1246241083.3029943,1247713268.1800897,AU,118,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2574133488.2916155,2572061407.3669186,2574133488.291615,AU,118,1,0.1,AU-Gavi-PAHO-Y,0.0
0,6671592689.984611,6663721240.203261,6671592689.984611,Gavi,118,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2574133488.2916155,2572061407.3669186,2574133488.291615,AU,118,1,0.1,AU-PAHO-Gavi-Y,0.0
0,2744876291.6791735,2740595462.6846786,2744876291.6791735,PAHO,118,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,1,0.1,AU-PAHO-Gavi-Y,0.0
0,13221533036.327065,13216317731.29958,13221533036.327065,PAHO,118,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6671592689.984611,6662124893.928342,6671592689.984611,Gavi,118,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,1,0.1,PAHO-Gavi-AU-Y,1.0
0,13221533036.327065,13216317731.29958,13221533036.327065,PAHO,118,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1247713268.1800902,1245767416.697396,1247713268.1800897,AU,118,1,0.1,PAHO-AU-Gavi-Y,1.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11709413218.003197,11699270466.05442,11709413218.003193,Gavi,118,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2744876291.6791735,2740980713.2912397,2744876291.6791735,PAHO,118,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,1,0.1,Gavi-PAHO-AU-Y,1.0
0,11709413218.003197,11699270466.05442,11709413218.003193,Gavi,118,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1247713268.1800902,1246241083.3029943,1247713268.1800897,AU,118,1,0.1,Gavi-AU-PAHO-Y,1.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2574133488.2916155,2572061407.3669186,2574133488.291615,AU,118,1,0.1,AU-Gavi-PAHO-Y,1.0
0,6671592689.984611,6663721240.203261,6671592689.984611,Gavi,118,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2574133488.2916155,2572061407.3669186,2574133488.291615,AU,118,1,0.1,AU-PAHO-Gavi-Y,1.0
0,2744876291.6791735,2740595462.6846786,2744876291.6791735,PAHO,118,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,1,0.1,AU-PAHO-Gavi-Y,0.0
0,10715302029.364689,10710086724.337206,10715302029.364689,PAHO,118,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6671592689.984611,6662124893.928342,6671592689.984611,Gavi,118,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,2,0.1,PAHO-Gavi-AU-Y,0.0
0,10715302029.364689,10710086724.337206,10715302029.364689,PAHO,118,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1247713268.1800902,1245767416.697396,1247713268.1800897,AU,118,2,0.1,PAHO-AU-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10520253336.90792,10510110584.959146,10520253336.90792,Gavi,118,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2744876291.6791735,2740980713.2912397,2744876291.6791735,PAHO,118,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1247713268.1800902,1246367312.7449691,1247713268.1800897,AU,118,2,0.1,Gavi-PAHO-AU-Y,0.0
0,10520253336.90792,10510110584.959146,10520253336.90792,Gavi,118,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1247713268.1800902,1246241083.3029943,1247713268.1800897,AU,118,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2250222848.5527844,2248150767.628088,2250222848.5527844,AU,118,2,0.1,AU-Gavi-PAHO-Y,0.0
0,6671592689.984611,6663721240.203261,6671592689.984611,Gavi,118,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2250222848.5527844,2248150767.628088,2250222848.5527844,AU,118,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2744876291.6791735,2740595462.6846786,2744876291.6791735,PAHO,118,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,2,0.1,AU-PAHO-Gavi-Y,0.0
0,10715302029.364689,10710086724.337206,10715302029.364689,PAHO,118,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6671592689.984611,6662124893.928342,6671592689.984611,Gavi,118,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1247713268.1800902,1246367312.744969,1247713268.18009,AU,118,2,0.1,PAHO-Gavi-AU-Y,1.0
0,10715302029.364689,10710086724.337206,10715302029.364689,PAHO,118,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1247713268.1800902,1245767416.6973958,1247713268.18009,AU,118,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10520253336.90792,10510110584.959146,10520253336.90792,Gavi,118,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2744876291.6791735,2740980713.2912397,2744876291.6791735,PAHO,118,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1247713268.1800902,1246367312.744969,1247713268.18009,AU,118,2,0.1,Gavi-PAHO-AU-Y,1.0
0,10520253336.90792,10510110584.959146,10520253336.90792,Gavi,118,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1247713268.1800902,1246241083.302994,1247713268.18009,AU,118,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2250222848.5527844,2248150767.628088,2250222848.552784,AU,118,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6671592689.984611,6663721240.203261,6671592689.984611,Gavi,118,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2744876291.6791735,2741915189.3241634,2744876291.6791735,PAHO,118,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2250222848.5527844,2248150767.628088,2250222848.552784,AU,118,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2744876291.6791735,2740595462.6846786,2744876291.6791735,PAHO,118,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6671592689.984611,6664396196.095623,6671592689.984611,Gavi,118,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2368011820.7295027,2363512733.923244,2368011820.7295027,PAHO,119,0,0.1,PAHO-Gavi,0.0
0,5606960622.693584,5600828290.004002,5606960622.693584,Gavi,119,0,0.1,PAHO-Gavi,0.0
0,5606960622.693584,5600288533.561988,5606960622.693584,Gavi,119,0,0.1,Gavi-PAHO,0.0
0,2368011820.7295027,2365287621.9802117,2368011820.7295027,PAHO,119,0,0.1,Gavi-PAHO,0.0
0,2799452445.837208,2794103161.525994,2799452445.8372083,PAHO,119,0,0.1,PAHO-Gavi-AU-N,0.0
0,6195319975.879449,6186492469.937097,6195319975.879448,Gavi,119,0,0.1,PAHO-Gavi-AU-N,0.0
0,1227089505.0256333,1225758853.1732266,1227089505.025633,AU,119,0,0.1,PAHO-Gavi-AU-N,0.0
0,2799452445.837208,2794103161.525994,2799452445.8372083,PAHO,119,0,0.1,PAHO-AU-Gavi-N,0.0
0,1227089505.0256333,1225168872.9567327,1227089505.025633,AU,119,0,0.1,PAHO-AU-Gavi-N,0.0
0,6195319975.879449,6188601628.026041,6195319975.879448,Gavi,119,0,0.1,PAHO-AU-Gavi-N,0.0
0,6195319975.879449,6185900421.950644,6195319975.879448,Gavi,119,0,0.1,Gavi-PAHO-AU-N,0.0
0,2799452445.837208,2795381085.95224,2799452445.8372083,PAHO,119,0,0.1,Gavi-PAHO-AU-N,0.0
0,1227089505.0256333,1225758853.1732266,1227089505.025633,AU,119,0,0.1,Gavi-PAHO-AU-N,0.0
0,6195319975.879449,6185900421.950644,6195319975.879448,Gavi,119,0,0.1,Gavi-AU-PAHO-N,0.0
0,1227089505.0256333,1225641727.49693,1227089505.025633,AU,119,0,0.1,Gavi-AU-PAHO-N,0.0
0,2799452445.837208,2796285962.5472445,2799452445.8372083,PAHO,119,0,0.1,Gavi-AU-PAHO-N,0.0
0,1227089505.0256333,1225051747.28041,1227089505.025633,AU,119,0,0.1,AU-Gavi-PAHO-N,0.0
0,6195319975.879449,6188009580.039737,6195319975.879448,Gavi,119,0,0.1,AU-Gavi-PAHO-N,0.0
0,2799452445.837208,2796285962.5472445,2799452445.8372083,PAHO,119,0,0.1,AU-Gavi-PAHO-N,0.0
0,1227089505.0256333,1225051747.28041,1227089505.025633,AU,119,0,0.1,AU-PAHO-Gavi-N,0.0
0,2799452445.837208,2795008038.1213627,2799452445.8372083,PAHO,119,0,0.1,AU-PAHO-Gavi-N,0.0
0,6195319975.879449,6188601628.026041,6195319975.879448,Gavi,119,0,0.1,AU-PAHO-Gavi-N,0.0
0,13367355971.777573,13362006687.46636,13367355971.777575,PAHO,119,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6195319975.879449,6186492469.937097,6195319975.879448,Gavi,119,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1227089505.0256333,1225758853.1732266,1227089505.025633,AU,119,1,0.1,PAHO-Gavi-AU-Y,0.0
